190.56	-626.316
190.94	-626.316
191.32	-626.316
191.70	-574.074
192.08	0.000
192.46	-675.610
192.84	-729.891
193.22	-803.571
193.60	-846.746
193.98	-737.173
194.36	-647.788
194.74	-652.444
195.13	-823.529
195.51	-1219.531
195.89	-2374.603
196.27	-1399.020
196.65	-964.789
197.03	-1081.679
197.40	-1813.580
197.78	-1295.283
198.16	-1584.337
198.54	-1445.652
198.92	-1344.330
199.30	-882.759
199.68	-533.190
200.06	-610.798
200.44	-580.000
200.82	-506.130
201.20	-427.244
201.58	-281.678
201.96	-271.042
202.34	-298.437
202.72	-312.559
203.10	-254.753
203.48	-230.225
203.86	-227.682
204.24	-184.077
204.62	-168.892
205.00	-191.104
205.38	-185.668
205.76	-204.927
206.13	-195.000
206.51	-165.539
206.89	-140.957
207.27	-183.582
207.65	-218.261
208.03	-276.563
208.41	-318.207
208.79	-417.690
209.17	-515.481
209.55	-454.422
209.93	-485.911
210.30	-630.290
210.68	-1102.027
211.06	-1401.667
211.44	-952.874
211.82	-810.714
212.20	-801.990
212.58	-626.772
212.96	-657.661
213.33	-519.463
213.71	-659.494
214.09	-817.033
214.47	-1175.806
214.85	-669.903
215.23	-605.677
215.61	-659.135
215.98	-534.586
216.36	-551.163
216.74	-758.031
217.12	-434.494
217.50	-389.503
217.88	-290.393
218.25	-224.144
218.63	-181.686
219.01	-188.774
219.39	-168.817
219.77	-151.656
220.14	-166.317
220.52	-141.791
220.90	-125.847
221.28	-130.785
221.66	-130.208
222.03	-136.392
222.41	-142.992
222.79	-153.590
223.17	-136.492
223.55	-134.035
223.92	-146.371
224.30	-128.973
224.68	-126.253
225.06	-117.925
225.43	-101.444
225.81	-92.170
226.19	-69.200
226.57	-56.640
226.95	-44.665
227.32	-36.661
227.70	-32.696
228.08	-26.487
228.46	-23.201
228.83	-21.377
229.21	-19.887
229.59	-18.692
229.96	-18.983
230.34	-21.303
230.72	-21.212
231.10	-21.189
231.47	-22.676
231.85	-23.633
232.23	-25.973
232.60	-27.814
232.98	-29.508
233.36	-31.310
233.74	-31.875
234.11	-30.777
234.49	-29.712
234.87	-31.030
235.24	-29.496
235.62	-31.251
236.00	-30.100
236.37	-27.745
236.75	-29.909
237.13	-29.493
237.50	-27.675
237.88	-29.730
238.26	-29.524
238.63	-28.800
239.01	-26.573
239.39	-24.385
239.76	-20.958
240.14	-19.243
240.52	-18.038
240.89	-14.401
241.27	-11.761
241.65	-10.782
242.02	-9.108
242.40	-7.963
242.77	-7.580
243.15	-7.029
243.53	-7.687
243.90	-7.343
244.28	-6.402
244.66	-5.403
245.03	-5.374
245.41	-5.362
245.78	-4.942
246.16	-4.541
246.54	-4.306
246.91	-3.334
247.29	-3.630
247.66	-3.275
248.04	-3.375
248.41	-4.012
248.79	-4.677
249.17	-5.081
249.54	-5.580
249.92	-6.739
250.29	-6.823
250.67	-7.277
251.04	-7.921
251.42	-8.368
251.80	-8.834
252.17	-8.369
252.55	-8.858
252.92	-8.521
253.30	-8.510
253.67	-7.951
254.05	-7.827
254.42	-8.902
254.80	-9.218
255.17	-9.977
255.55	-9.240
255.92	-9.256
256.30	-9.473
256.67	-8.192
257.05	-7.650
257.42	-7.289
257.80	-6.364
258.17	-5.215
258.55	-4.111
258.92	-3.588
259.30	-3.380
259.67	-3.086
260.05	-2.970
260.42	-2.682
260.80	-2.508
261.17	-2.465
261.55	-2.431
261.92	-3.056
262.30	-2.985
262.67	-3.243
263.05	-3.901
263.42	-4.402
263.79	-4.872
264.17	-4.627
264.54	-4.693
264.92	-5.097
265.29	-5.366
265.67	-5.531
266.04	-5.296
266.42	-5.261
266.79	-5.480
267.16	-5.182
267.54	-4.959
267.91	-4.594
268.29	-4.629
268.66	-4.650
269.03	-4.443
269.41	-4.298
269.78	-3.760
270.16	-3.484
270.53	-3.709
270.90	-3.603
271.28	-3.166
271.65	-2.915
272.03	-2.693
272.40	-2.693
272.77	-2.631
273.15	-2.697
273.52	-2.795
273.89	-2.691
274.27	-2.609
274.64	-2.557
275.01	-2.586
275.39	-2.869
275.76	-2.806
276.14	-3.069
276.51	-3.003
276.88	-3.260
277.26	-3.253
277.63	-3.302
278.00	-3.514
278.38	-3.591
278.75	-3.780
279.12	-3.711
279.49	-3.619
279.87	-3.542
280.24	-3.613
280.61	-3.672
280.99	-3.402
281.36	-3.090
281.73	-2.833
282.11	-2.744
282.48	-2.846
282.85	-2.708
283.22	-2.864
283.60	-2.760
283.97	-2.736
284.34	-2.590
284.71	-2.399
285.09	-2.112
285.46	-2.314
285.83	-2.111
286.21	-1.999
286.58	-2.022
286.95	-2.052
287.32	-1.899
287.70	-1.988
288.07	-2.160
288.44	-1.992
288.81	-1.921
289.18	-2.110
289.56	-1.829
289.93	-1.859
290.30	-1.820
290.67	-1.580
291.05	-1.420
291.42	-1.283
291.79	-1.118
292.16	-0.975
292.53	-1.137
292.91	-0.969
293.28	-0.691
293.65	-0.732
294.02	-0.499
294.39	-0.440
294.76	-0.226
295.14	-0.052
295.51	0.110
295.88	0.058
296.25	0.324
296.62	0.487
297.00	0.365
297.37	0.299
297.74	0.297
298.11	0.058
298.48	-0.018
298.85	-0.166
299.22	-0.348
299.60	-0.321
299.97	-0.433
300.34	-0.633
300.71	-0.700
301.08	-0.715
301.45	-0.827
301.82	-0.626
302.19	-0.599
302.56	-0.725
302.94	-0.757
303.31	-0.578
303.68	-0.837
304.05	-0.671
304.42	-0.686
304.79	-0.678
305.16	-0.509
305.53	-0.704
305.90	-0.897
306.27	-0.702
306.64	-0.430
307.02	-0.394
307.39	-0.473
307.76	-0.406
308.13	-0.291
308.50	-0.048
308.87	0.113
309.24	-0.070
309.61	0.032
309.98	0.057
310.35	0.364
310.72	0.476
311.09	0.669
311.46	0.871
311.83	0.872
312.20	0.905
312.57	0.745
312.94	0.880
313.31	0.919
313.68	1.000
314.05	0.971
314.42	0.697
314.79	0.572
315.16	0.690
315.53	0.372
315.90	0.214
316.27	-0.029
316.64	0.086
317.01	-0.171
317.38	-0.106
317.75	-0.128
318.12	0.129
318.49	0.136
318.86	0.091
319.23	-0.092
319.60	-0.047
319.97	0.113
320.34	0.155
320.71	-0.038
321.08	0.006
321.45	0.022
321.82	0.064
322.19	-0.079
322.55	-0.074
322.92	0.095
323.29	0.125
323.66	0.456
324.03	0.523
324.40	0.598
324.77	0.841
325.14	0.880
325.51	1.077
325.88	1.145
326.25	1.267
326.61	1.271
326.98	1.205
327.35	1.509
327.72	1.271
328.09	1.177
328.46	1.323
328.83	1.331
329.20	1.390
329.56	1.376
329.93	1.255
330.30	1.414
330.67	1.652
331.04	1.798
331.41	1.476
331.78	1.827
332.14	2.053
332.51	2.005
332.88	2.054
333.25	2.354
333.62	2.305
333.99	2.455
334.35	2.416
334.72	2.394
335.09	2.325
335.46	2.574
335.83	2.543
336.19	2.498
336.56	2.693
336.93	2.622
337.30	2.620
337.67	2.695
338.03	2.825
338.40	2.614
338.77	2.629
339.14	2.769
339.50	2.611
339.87	2.347
340.24	2.457
340.61	2.373
340.97	2.428
341.34	2.243
341.71	2.104
342.08	2.221
342.44	2.218
342.81	2.169
343.18	2.258
343.55	2.324
343.91	2.622
344.28	2.506
344.65	2.478
345.02	2.317
345.38	2.219
345.75	2.331
346.12	2.120
346.48	2.172
346.85	2.215
347.22	2.127
347.59	2.043
347.95	1.862
348.32	1.997
