190.56	0
190.94	0
191.32	0
191.7	60.417
192.08	46.377
192.46	18.31
192.84	21.429
193.22	21.854
193.6	-1.22
193.98	-68.966
194.36	720
194.74	-326.087
195.13	-1240
195.51	-313.043
195.89	-335.897
196.27	-141.791
196.65	157.627
197.03	152.885
197.4	151.807
197.78	82.803
198.16	98.551
198.54	120.952
198.92	45.536
199.3	-72.289
199.68	-296.552
200.06	-547.619
200.44	-236.17
200.82	-547.917
201.2	-372
201.58	-75.377
201.96	-147.853
202.34	-151.429
202.72	-111.679
203.1	-90.074
203.48	-94.737
203.86	-96.41
204.24	-69.658
204.62	-75.732
205	-46.304
205.38	-42.574
205.76	-67.266
206.13	-31.179
206.51	-72.362
206.89	-426.531
207.27	-313.889
207.65	-146.512
208.03	-87.192
208.41	-102.857
208.79	-96.429
209.17	-168.868
209.55	1607.692
209.93	471.429
210.3	-252.459
210.68	-183.333
211.06	-77.124
211.44	-42.584
211.82	-50.679
212.2	-30.882
212.58	-5.785
212.96	12.207
213.33	13.268
213.71	27.938
214.09	16.832
214.47	-0.713
214.85	7.923
215.23	23.738
215.61	26.804
215.98	18.792
216.36	16.378
216.74	16.758
217.12	17.883
217.5	23.696
217.88	21.858
218.25	25.608
218.63	26.505
219.01	32.333
219.39	27.643
219.77	31.02
220.14	40.729
220.52	37.598
220.9	33.083
221.28	24.383
221.66	22.252
222.03	24.7
222.41	22.699
222.79	25.767
223.17	27.147
223.55	27.613
223.92	15.366
224.3	4.143
224.68	2.483
225.06	4.482
225.43	6.538
225.81	1.835
226.19	-2.155
226.57	-1.342
226.95	-1.265
227.32	-4.285
227.7	-3.842
228.08	-1.226
228.46	0.58
228.83	0.984
229.21	-0.524
229.59	-0.609
229.96	-0.328
230.34	-1.72
230.72	-1.99
231.1	-1.272
231.47	-0.942
231.85	-1.963
232.23	-3.623
232.6	-3.602
232.98	-2.698
233.36	-2.598
233.74	-2.575
234.11	-1.729
234.49	-0.477
234.87	0.773
235.24	1.286
235.62	2.338
236	3.593
236.37	4.59
236.75	4.047
237.13	3.297
237.5	4.675
237.88	4.309
238.26	3.875
238.63	3.803
239.01	3.722
239.39	4.393
239.76	4.909
240.14	4.072
240.52	4.077
240.89	3.813
241.27	3.724
241.65	3.444
242.02	3.516
242.4	3.29
242.77	3.431
243.15	3.184
243.53	2.199
243.9	1.305
244.28	1.589
244.66	1.661
245.03	2.142
245.41	2.089
245.78	2.269
246.16	2.3
246.54	2.49
246.91	2.835
247.29	2.494
247.66	2.736
248.04	2.971
248.41	3.373
248.79	3.177
249.17	3.294
249.54	3.513
249.92	3.761
250.29	4.005
250.67	3.737
251.04	3.504
251.42	4.602
251.8	4.232
252.17	3.938
252.55	3.252
252.92	3.421
253.3	2.542
253.67	2.603
254.05	2.223
254.42	2.11
254.8	2.573
255.17	1.925
255.55	1.026
255.92	1.009
256.3	0.976
256.67	1.191
257.05	1.485
257.42	2.257
257.8	2.16
258.17	2.22
258.55	2.116
258.92	2.051
259.3	2.161
259.67	1.987
260.05	2.02
260.42	2.148
260.8	2.055
261.17	2.179
261.55	1.83
261.92	1.774
262.3	1.415
262.67	1.417
263.05	1.341
263.42	1.541
263.79	1.816
264.17	2.013
264.54	2.061
264.92	2.364
265.29	2.02
265.67	2.039
266.04	1.86
266.42	2.109
266.79	2.214
267.16	2.017
267.54	1.815
267.91	1.598
268.29	1.357
268.66	1.052
269.03	0.872
269.41	0.419
269.78	0.499
270.16	0.526
270.53	0.336
270.9	0.055
271.28	0.215
271.65	0.076
272.03	-0.029
272.4	0.032
272.77	0.17
273.15	0.296
273.52	0.607
273.89	0.434
274.27	0.539
274.64	0.777
275.01	1.031
275.39	1.082
275.76	1.177
276.14	1.411
276.51	1.197
276.88	1.003
277.26	0.727
277.63	1.001
278	1.13
278.38	1.013
278.75	1.098
279.12	1.108
279.49	1.08
279.87	1.162
280.24	1.274
280.61	1.583
280.99	1.812
281.36	2.096
281.73	1.861
282.11	2.009
282.48	1.962
282.85	1.847
283.22	1.842
283.6	1.751
283.97	1.79
284.34	1.817
284.71	1.807
285.09	1.752
285.46	1.709
285.83	1.605
286.21	1.437
286.58	1.533
286.95	1.478
287.32	1.275
287.7	1.298
288.07	1.12
288.44	1.016
288.81	1.102
289.18	1.282
289.56	1.289
289.93	1.682
290.3	1.658
290.67	1.599
291.05	1.839
291.42	1.976
291.79	1.93
292.16	2.033
292.53	2.233
292.91	2.327
293.28	2.151
293.65	2.226
294.02	2.124
294.39	2.291
294.76	2.584
295.14	2.865
295.51	3.059
295.88	3.188
296.25	3.394
296.62	3.315
297	3.3
297.37	3.5
297.74	3.65
298.11	3.625
298.48	3.774
298.85	3.666
299.22	3.379
299.6	3.368
299.97	3.503
300.34	3.612
300.71	3.797
301.08	3.839
301.45	3.697
301.82	3.571
302.19	3.792
302.56	3.939
302.94	3.774
303.31	3.832
303.68	3.954
304.05	4.018
304.42	4.043
304.79	3.99
305.16	4.225
305.53	4.464
305.9	4.582
306.27	4.464
306.64	4.304
307.02	4.395
307.39	4.373
307.76	4.197
308.13	4.031
308.5	3.866
308.87	3.831
309.24	3.648
309.61	3.68
309.98	3.616
310.35	3.632
310.72	3.721
311.09	3.923
311.46	3.89
311.83	3.98
312.2	4.077
312.57	3.991
312.94	4.197
313.31	4.069
313.68	3.754
314.05	3.569
314.42	3.628
314.79	3.527
315.16	3.299
315.53	3.347
315.9	3.469
316.27	3.471
316.64	3.625
317.01	3.386
317.38	3.519
317.75	3.858
318.12	4.26
318.49	4.272
318.86	4.57
319.23	4.69
319.6	4.912
319.97	4.919
320.34	5.106
320.71	5.15
321.08	5.365
321.45	5.472
321.82	5.613
322.19	5.486
322.55	5.445
322.92	5.511
323.29	5.774
323.66	5.955
324.03	6.197
324.4	6.313
324.77	6.663
325.14	6.847
325.51	7.042
325.88	7.063
326.25	7.311
326.61	7.631
326.98	7.686
327.35	7.977
327.72	7.971
328.09	8.142
328.46	8.328
328.83	8.373
329.2	8.506
329.56	8.788
329.93	9.297
330.3	9.599
330.67	9.926
331.04	10.268
331.41	10.364
331.78	10.808
332.14	10.972
332.51	11.264
332.88	11.565
333.25	11.812
333.62	11.963
333.99	11.831
334.35	12.04
334.72	12.054
335.09	12.191
335.46	12.412
335.83	12.406
336.19	12.551
336.56	12.507
336.93	12.58
337.3	12.783
337.67	12.858
338.03	13.244
338.4	13.272
338.77	13.497
339.14	13.504
339.5	13.524
339.87	13.52
340.24	13.548
340.61	13.63
340.97	13.62
341.34	13.724
341.71	13.8
342.08	13.701
342.44	13.556
342.81	13.617
343.18	13.803
343.55	13.91
343.91	13.895
344.28	13.92
344.65	13.993
345.02	14.079
345.38	13.953
345.75	13.878
346.12	13.819
346.48	13.863
346.85	13.681
347.22	13.535
347.59	13.53
347.95	13.51
348.32	13.325
348.69	13.151
349.05	13.116
349.42	12.927
349.79	12.949
350.15	13.089
350.52	13.096
350.89	13.088
351.25	13.045
351.62	12.999
351.99	13.197
352.35	13.483
352.72	13.554
353.09	13.452
353.45	13.627
353.82	13.525
354.18	13.384
354.55	13.371
354.92	13.401
355.28	13.375
355.65	13.217
356.02	13.118
356.38	12.897
356.75	13.017
357.11	13.039
357.48	12.97
357.85	13.019
358.21	13.027
358.58	13.027
358.94	12.955
359.31	12.86
359.67	12.779
360.04	12.746
360.41	12.868
360.77	12.723
361.14	12.722
361.5	12.717
361.87	12.655
362.23	12.614
362.6	12.648
362.97	12.698
363.33	12.873
363.7	12.984
364.06	12.928
364.43	12.827
364.79	12.901
365.16	12.902
365.52	12.931
365.89	12.946
366.25	12.911
366.62	12.867
366.98	12.952
367.35	12.851
367.71	12.933
368.08	13.028
368.44	13.026
368.81	12.982
369.17	12.928
369.54	13.002
369.9	12.883
370.27	12.948
370.63	12.997
371	12.945
371.36	12.988
371.73	12.851
372.09	12.821
372.45	12.808
372.82	12.839
373.18	12.771
373.55	12.637
373.91	12.842
374.28	12.817
374.64	12.799
375.01	12.92
375.37	12.801
375.73	12.841
376.1	12.785
376.46	12.852
376.83	12.843
377.19	13.084
377.55	13.277
377.92	13.292
378.28	13.527
378.65	13.693
379.01	13.723
379.37	13.856
379.74	14.024
380.1	14.341
380.47	14.485
380.83	14.648
381.19	14.675
381.56	14.621
381.92	14.798
382.28	14.748
382.65	14.767
383.01	14.779
383.37	14.999
383.74	14.953
384.1	14.919
384.46	15.004
384.83	15.176
385.19	15.239
385.55	15.466
385.92	15.578
386.28	15.615
386.64	15.69
387.01	15.796
387.37	15.922
387.73	16.159
388.1	16.328
388.46	16.305
388.82	16.272
389.18	16.316
389.55	16.339
389.91	16.28
390.27	16.311
390.64	16.381
391	16.382
391.36	16.419
391.72	16.519
392.09	16.585
392.45	16.784
392.81	16.926
393.17	17.007
393.54	17.164
393.9	17.357
394.26	17.518
394.62	17.609
394.99	17.797
395.35	17.78
395.71	17.782
396.07	17.897
396.43	18.014
396.8	18.048
397.16	18.259
397.52	18.341
397.88	18.403
398.24	18.315
398.61	18.422
398.97	18.431
399.33	18.587
399.69	18.769
400.05	18.854
400.42	18.931
400.78	19.169
401.14	19.258
401.5	19.196
401.86	19.229
402.22	19.499
402.59	19.587
402.95	19.74
403.31	19.716
403.67	19.832
404.03	19.92
404.39	19.969
404.75	19.859
405.12	19.823
405.48	19.986
405.84	20.135
406.2	20.208
406.56	20.228
406.92	20.28
407.28	20.374
407.64	20.361
408	20.342
408.36	20.44
408.73	20.573
409.09	20.678
409.45	20.745
409.81	20.744
410.17	20.813
410.53	20.89
410.89	21.001
411.25	21.049
411.61	21.11
411.97	21.047
412.33	21.013
412.69	21.062
413.05	21.045
413.41	20.967
413.77	20.993
414.13	21.013
414.5	21.111
414.86	21.102
415.22	21.31
415.58	21.368
415.94	21.54
416.3	21.658
416.66	21.701
417.02	21.75
417.38	21.818
417.74	21.899
418.1	21.951
418.46	21.926
418.82	21.924
419.18	21.93
419.54	22.047
419.9	22.068
420.26	22.111
420.61	22.102
420.97	22.157
421.33	22.177
421.69	22.21
422.05	22.287
422.41	22.334
422.77	22.422
423.13	22.422
423.49	22.406
423.85	22.411
424.21	22.314
424.57	22.387
424.93	22.397
425.29	22.512
425.65	22.627
426.01	22.65
426.36	22.681
426.72	22.757
427.08	22.761
427.44	22.804
427.8	22.956
428.16	23.157
428.52	23.252
428.88	23.391
429.24	23.374
429.59	23.317
429.95	23.381
430.31	23.455
430.67	23.429
431.03	23.464
431.39	23.463
431.75	23.436
432.1	23.42
432.46	23.418
432.82	23.426
433.18	23.484
433.54	23.543
433.9	23.474
434.25	23.476
434.61	23.475
434.97	23.575
435.33	23.67
435.69	23.695
436.04	23.724
436.4	23.736
436.76	23.777
437.12	23.758
437.48	23.835
437.83	23.9
438.19	23.938
438.55	23.984
438.91	24.038
439.27	24.093
439.62	24.126
439.98	24.143
440.34	24.209
440.7	24.264
441.05	24.359
441.41	24.387
441.77	24.508
442.13	24.609
442.48	24.658
