190.56	234.615
190.94	234.615
191.32	234.615
191.7	-262.069
192.08	352.174
192.46	389.333
192.84	595.402
193.22	966.667
193.6	4880
193.98	0
194.36	-405
194.74	-382.143
195.13	-169.178
195.51	-282.353
195.89	-189.062
196.27	-400
196.65	-262
197.03	-271.56
197.4	-150.36
197.78	-217.476
198.16	-441.509
198.54	-439.344
198.92	-363.158
199.3	-463.415
199.68	-452.381
200.06	-192.265
200.44	-140.865
200.82	-180.663
201.2	-255.556
201.58	-247.727
201.96	-256.897
202.34	-224.742
202.72	-284.848
203.1	-190.957
203.48	-148.996
203.86	-81.894
204.24	-108.602
204.62	-82.609
205	-90.759
205.38	-73.913
205.76	-80.586
206.13	-44.262
206.51	-59.271
206.89	-64.638
207.27	-87.879
207.65	-79.487
208.03	-122.993
208.41	-84.463
208.79	-101.882
209.17	-95.263
209.55	-97.727
209.93	-74.353
210.3	-82.54
210.68	-73.261
211.06	-65.443
211.44	-52.905
211.82	-84.11
212.2	-66.752
212.58	-66.504
212.96	-40.235
213.33	-41.758
213.71	-38.757
214.09	-66.447
214.47	-54.49
214.85	-54.989
215.23	-51.106
215.61	-65.296
215.98	-57.106
216.36	-51.313
216.74	-57.666
217.12	-57.414
217.5	-48.571
217.88	-50.919
218.25	-33.284
218.63	-33.386
219.01	-31.983
219.39	-34.859
219.77	-38.73
220.14	-30.275
220.52	-31.569
220.9	-34.956
221.28	-39.758
221.66	-43.854
222.03	-35.634
222.41	-32.532
222.79	-30.308
223.17	-27.644
223.55	-21.579
223.92	-16.544
224.3	-16.228
224.68	-17.824
225.06	-16.416
225.43	-9.03
225.81	-6.1
226.19	-6.163
226.57	-6.409
226.95	-2.962
227.32	0.023
227.7	-0.488
228.08	-1.191
228.46	-1.719
228.83	-1.608
229.21	-1.003
229.59	-0.834
229.96	-0.76
230.34	-1.174
230.72	-0.897
231.1	-1.289
231.47	-2.885
231.85	-3.258
232.23	-2.274
232.6	-2.016
232.98	-1.415
233.36	-0.519
233.74	-2.395
234.11	-1.515
234.49	-0.673
234.87	-0.51
235.24	-1
235.62	-1.055
236	-1.449
236.37	-2.087
