190.56	-4.167
190.94	-4.167
191.32	-4.167
191.7	-23.81
192.08	-600
192.46	-1.923
192.84	-8.394
193.22	-20.675
193.6	-30.168
193.98	-38.158
194.36	-68.333
194.74	-32.836
195.13	-103.883
195.51	-722.222
195.89	756.818
196.27	415.714
196.65	145.665
197.03	131.414
197.4	141.509
197.78	156.489
198.16	204.651
198.54	157.5
198.92	0
199.3	-447.826
199.68	-346.667
200.06	-114.607
200.44	-118.182
200.82	-151.181
201.2	-132.143
201.58	-171.533
201.96	-176.056
202.34	-175
202.72	-217.647
203.1	2315.385
203.48	774
203.86	-1957.895
204.24	-1456
204.62	1300
205	-1200
205.38	-1270
205.76	-282.796
206.13	-262.385
206.51	-311.404
206.89	-257.5
207.27	-176.923
207.65	-155.484
208.03	-85.87
208.41	-63.679
208.79	-26.074
209.17	-14.973
209.55	-4.975
209.93	1.852
210.3	7.11
210.68	12.082
211.06	19.44
211.44	17.444
211.82	6.43
212.2	15.157
212.58	17.358
212.96	30.672
213.33	19.678
213.71	8.917
214.09	4.702
214.47	7.04
214.85	25.314
215.23	7.048
215.61	6.299
215.98	8.939
216.36	8.32
216.74	9.695
217.12	4.993
217.5	10.852
217.88	12.267
218.25	15.152
218.63	14.423
219.01	9.677
219.39	8.885
219.77	7.49
220.14	2.031
220.52	-6.344
220.9	-8.144
221.28	-8.836
221.66	-6.897
222.03	-10.089
222.41	-8.333
222.79	-14.043
223.17	-14.559
223.55	-10.564
223.92	-5.784
224.3	3.856
224.68	6.464
225.06	8.239
225.43	5.922
225.81	3.987
226.19	6.508
226.57	3.723
226.95	5.809
227.32	5.964
227.7	5.229
228.08	4.262
228.46	2.784
228.83	2.775
229.21	2.608
229.59	3.553
229.96	4.032
230.34	3.54
230.72	4.731
231.1	5.231
231.47	5.23
231.85	5.544
232.23	6.755
232.6	8.675
232.98	8.773
233.36	9.122
233.74	8.878
234.11	8.973
234.49	9.507
234.87	8.692
235.24	6.663
235.62	6.85
236	6.151
236.37	6.224
236.75	4.75
237.13	4.672
