190.56	683.333
190.94	683.333
191.32	683.333
191.7	-43.137
192.08	-229.167
192.46	-4.695
192.84	12.5
193.22	27.586
193.6	10.067
193.98	-8.19
194.36	-8.759
194.74	59.615
195.13	35.484
195.51	-96
195.89	1733.333
196.27	644.118
196.65	211.538
197.03	260.204
197.4	177.193
197.78	112.805
198.16	68.391
198.54	90.11
198.92	348.649
199.3	236.047
199.68	-182.692
200.06	-17.557
200.44	-31.111
200.82	-8.439
201.2	-52.247
201.58	-51.149
201.96	-80.337
202.34	-24.742
202.72	-44.884
203.1	-42.947
203.48	-36.096
203.86	-78.113
204.24	-87.267
204.62	-61.598
205	-38.149
205.38	-25.095
205.76	-26.022
206.13	-23.614
206.51	-54.678
206.89	-55.319
207.27	-88.785
207.65	-90.036
208.03	-94.198
208.41	-124.658
208.79	-156.897
209.17	-6266.667
209.55	6866.667
209.93	-491.781
210.3	-398.765
210.68	-188.667
211.06	-89.069
211.44	-36.772
211.82	-12.673
212.2	4.904
212.58	4.626
212.96	12.057
213.33	17.838
213.71	22.694
214.09	19.264
214.47	10
214.85	8.772
215.23	3.074
215.61	10.856
215.98	8.716
216.36	5.809
216.74	10.827
217.12	10.517
217.5	12.007
217.88	15.644
218.25	8.241
218.63	9.457
219.01	17.873
219.39	16.433
219.77	-2.13
220.14	-0.346
220.52	-2.899
220.9	1.192
221.28	0.997
221.66	-3.586
222.03	-2.59
222.41	1.003
222.79	-0.454
223.17	4.092
223.55	6.296
223.92	7.982
224.3	6.966
224.68	5.352
225.06	3.02
225.43	2.994
225.81	2.279
226.19	0.59
226.57	0.298
226.95	2.221
227.32	-1.056
227.7	-0.799
228.08	1.347
228.46	0.495
228.83	0.299
229.21	0.741
229.59	-0.37
229.96	-0.013
230.34	1.237
230.72	0.119
231.1	-1.187
231.47	-0.852
231.85	-1.581
232.23	-2.087
232.6	-2.376
232.98	-0.893
233.36	-2.162
233.74	-1.119
234.11	-0.488
234.49	-0.919
234.87	2.055
235.24	2.665
235.62	2.702
236	2.404
236.37	1.51
236.75	3.016
237.13	2.486
237.5	2.565
237.88	1.982
238.26	1.687
238.63	1.264
239.01	-0.232
239.39	0.191
239.76	1.272
240.14	1.888
240.52	2.099
240.89	1.349
241.27	1.707
241.65	1.874
242.02	1.683
242.4	1.648
242.77	1.759
243.15	1.934
243.53	1.82
243.9	1.563
244.28	1.552
244.66	1.139
245.03	0.92
245.41	0.846
245.78	0.914
246.16	1.331
246.54	1.27
246.91	1.073
247.29	1.114
247.66	1.281
248.04	0.804
248.41	0.861
248.79	0.812
249.17	1.185
249.54	1.331
249.92	1.277
250.29	1.186
250.67	1.289
251.04	1.403
251.42	1.235
251.8	0.96
252.17	1.759
252.55	1.63
252.92	1.9
253.3	1.429
253.67	1.345
254.05	1.179
254.42	1.049
254.8	1.198
255.17	1.566
255.55	1.44
255.92	1.776
256.3	1.658
256.67	1.395
257.05	1.093
257.42	1.401
257.8	1.317
258.17	1.32
258.55	1.336
258.92	1.515
259.3	1.318
259.67	1.282
260.05	1.323
260.42	1.436
260.8	1.558
261.17	1.584
261.55	1.46
261.92	1.471
262.3	1.512
262.67	1.522
263.05	0.987
263.42	0.612
263.79	1.12
264.17	0.961
264.54	0.925
264.92	1.101
265.29	1.307
265.67	1.459
266.04	1.427
266.42	1.558
266.79	1.553
267.16	1.742
267.54	1.926
267.91	1.969
268.29	2.062
268.66	2.083
269.03	1.895
269.41	1.806
269.78	1.65
270.16	1.355
270.53	1.085
270.9	1.024
271.28	1.271
271.65	1.377
272.03	1.388
272.4	1.487
272.77	1.244
273.15	1.373
273.52	1.461
273.89	1.5
274.27	1.704
274.64	1.794
275.01	1.782
275.39	1.351
275.76	1.291
276.14	0.823
276.51	0.614
276.88	0.783
277.26	0.618
277.63	0.749
278	0.595
278.38	0.601
278.75	0.811
279.12	0.892
279.49	0.917
279.87	0.771
280.24	0.844
280.61	1.044
280.99	0.802
281.36	0.913
281.73	0.566
282.11	0.69
282.48	0.746
282.85	0.631
283.22	0.609
283.6	0.665
283.97	0.779
284.34	0.793
284.71	0.551
285.09	0.732
285.46	0.807
285.83	0.95
286.21	0.906
286.58	0.81
286.95	0.896
287.32	1.03
287.7	0.978
288.07	1.054
288.44	1.224
288.81	1.388
289.18	1.491
289.56	1.477
289.93	1.658
290.3	1.775
290.67	1.789
291.05	1.818
291.42	1.745
291.79	1.854
292.16	1.811
292.53	1.931
292.91	2.101
293.28	2.117
293.65	2.014
294.02	1.992
294.39	1.992
294.76	2
295.14	1.974
295.51	2.054
295.88	2.106
296.25	2.104
296.62	2.177
297	2.144
297.37	2.129
297.74	2.17
298.11	2.114
298.48	2.173
298.85	2.305
299.22	2.461
299.6	2.399
299.97	2.465
300.34	2.609
300.71	2.452
301.08	2.526
301.45	2.493
301.82	2.504
302.19	2.563
302.56	2.569
302.94	2.476
303.31	2.312
303.68	2.548
304.05	2.507
304.42	2.571
304.79	2.613
305.16	2.506
305.53	2.455
305.9	2.38
306.27	2.469
306.64	2.501
307.02	2.499
307.39	2.584
307.76	2.465
308.13	2.327
308.5	2.305
308.87	2.287
309.24	2.187
309.61	2.378
309.98	2.447
310.35	2.37
310.72	2.29
311.09	2.424
311.46	2.418
311.83	2.504
312.2	2.814
312.57	2.949
312.94	2.951
313.31	2.931
313.68	2.771
314.05	2.85
314.42	2.922
314.79	2.936
315.16	2.965
